income,loan_amount,debt_ratio,credit_score,years_employed,default
51300.0,10400.0,0.137,665.0,3.0,0
52000.0,29300.0,0.305,597.0,3.3,1
41400.0,12500.0,0.172,567.0,9.6,1
75900.0,29100.0,0.139,737.0,3.3,0
86100.0,17700.0,0.254,727.0,13.2,0
130200.0,46200.0,0.386,602.0,4.5,1
97400.0,10900.0,0.391,663.0,1.0,0
67700.0,26400.0,0.342,685.0,0.4,1
57600.0,33200.0,0.166,650.0,2.1,0
71000.0,31500.0,0.365,710.0,6.5,1
61400.0,26600.0,0.11,661.0,2.4,0
103500.0,39100.0,0.371,605.0,14.7,0
86300.0,22500.0,0.117,659.0,5.2,0
46300.0,22500.0,0.203,707.0,13.4,0
48700.0,14300.0,0.083,631.0,3.6,0
100100.0,26900.0,0.206,723.0,8.4,1
69100.0,25800.0,0.433,740.0,6.1,0
57200.0,33600.0,0.19,715.0,2.5,0
93900.0,43900.0,0.164,713.0,5.7,0
54100.0,23700.0,0.119,677.0,10.5,0
56200.0,9200.0,0.309,712.0,3.0,0
52800.0,26600.0,0.206,641.0,5.4,0
31200.0,9700.0,0.249,553.0,1.7,0
83900.0,34800.0,0.104,643.0,20.9,0
40600.0,15400.0,0.32,761.0,5.8,0
50800.0,25000.0,0.168,738.0,2.0,0
47800.0,5500.0,0.109,623.0,4.9,0
80000.0,11900.0,0.245,,9.8,1
60500.0,14600.0,0.098,641.0,4.9,0
62300.0,12500.0,0.1,616.0,4.1,0
34400.0,15200.0,0.185,663.0,2.0,0
60100.0,9500.0,0.274,724.0,7.4,0
37000.0,5400.0,0.048,684.0,5.1,0
69000.0,25200.0,0.232,667.0,8.0,0
70500.0,9400.0,0.352,561.0,7.9,1
61600.0,30600.0,0.34,801.0,3.0,0
126800.0,33600.0,0.238,617.0,1.7,1
74600.0,18700.0,0.097,682.0,1.6,0
76400.0,30500.0,0.152,725.0,10.2,1
65200.0,38300.0,0.079,690.0,5.7,0
58000.0,14000.0,0.129,726.0,1.1,0
86900.0,18500.0,0.21,553.0,7.4,0
91200.0,25900.0,0.291,632.0,3.4,0
39300.0,19200.0,0.262,643.0,2.7,0
89700.0,50800.0,0.209,606.0,3.0,0
74200.0,13100.0,0.321,593.0,4.3,1
86800.0,10000.0,0.217,728.0,2.8,0
73000.0,18500.0,0.392,610.0,5.9,1
40100.0,10400.0,0.027,,6.3,0
41100.0,19500.0,0.141,729.0,6.6,0
117400.0,51700.0,0.074,661.0,2.9,0
67700.0,32100.0,0.032,603.0,6.4,0
37800.0,11200.0,0.244,647.0,4.8,0
70000.0,22000.0,0.145,640.0,5.1,0
54600.0,31200.0,0.346,644.0,1.4,1
32500.0,4000.0,0.357,637.0,2.9,0
27800.0,3100.0,0.317,683.0,1.8,1
35400.0,3800.0,0.154,664.0,2.7,0
68200.0,34700.0,0.078,677.0,1.5,0
61000.0,21900.0,0.077,678.0,7.0,0
56800.0,25400.0,0.34,747.0,10.9,0
68500.0,29200.0,0.225,790.0,5.7,0
76500.0,38700.0,0.12,681.0,9.2,0
29700.0,10800.0,0.139,675.0,5.1,0
55800.0,14700.0,0.165,671.0,2.5,0
46400.0,7200.0,0.07,732.0,1.6,0
40300.0,12300.0,0.272,718.0,3.0,0
51200.0,10100.0,0.162,686.0,4.1,0
59400.0,33500.0,0.021,672.0,0.6,0
56500.0,27200.0,0.217,711.0,7.8,1
37300.0,9000.0,0.17,737.0,1.7,0
52400.0,18600.0,0.177,656.0,16.1,1
125500.0,42000.0,0.208,703.0,3.5,0
42900.0,17300.0,0.158,580.0,2.9,1
34400.0,19700.0,0.171,,18.2,1
68300.0,16200.0,0.37,706.0,16.0,0
76400.0,31100.0,0.147,593.0,3.6,0
72900.0,25700.0,0.177,597.0,7.6,1
41900.0,24200.0,0.084,694.0,4.2,0
87900.0,18400.0,0.287,572.0,5.1,1
47100.0,20000.0,0.355,662.0,3.9,0
41700.0,6100.0,0.193,794.0,7.8,0
50100.0,18600.0,0.233,699.0,5.0,0
59700.0,34600.0,0.217,776.0,4.6,0
79600.0,36600.0,0.153,765.0,1.9,1
77100.0,8900.0,0.197,638.0,2.1,0
61500.0,36400.0,0.381,669.0,1.5,1
85900.0,31800.0,0.34,701.0,4.1,0
63800.0,24900.0,0.221,740.0,4.7,0
84800.0,48600.0,0.184,759.0,12.5,0
37900.0,14900.0,0.11,723.0,4.3,0
35700.0,7500.0,0.164,698.0,2.7,0
81300.0,25600.0,0.404,622.0,3.9,0
38100.0,18100.0,0.215,738.0,7.1,0
55800.0,16600.0,0.419,648.0,7.1,1
59900.0,11000.0,0.172,734.0,5.3,0
52300.0,15400.0,0.427,754.0,14.8,0
52900.0,8000.0,0.214,601.0,7.7,0
100900.0,15100.0,0.208,791.0,4.9,0
25600.0,4100.0,0.242,670.0,2.4,1
84500.0,30000.0,0.152,740.0,19.4,0
138400.0,36100.0,0.154,732.0,9.4,0
62500.0,11900.0,0.108,782.0,4.2,0
61600.0,28900.0,0.238,680.0,5.2,0
79900.0,32400.0,0.166,770.0,2.5,0
117600.0,60000.0,0.196,727.0,6.8,0
40900.0,7400.0,0.202,637.0,7.6,0
63900.0,26200.0,0.208,670.0,15.6,1
58100.0,13500.0,0.356,719.0,3.6,0
75400.0,26200.0,0.11,733.0,3.5,0
65600.0,21200.0,0.354,,0.9,1
78100.0,30600.0,0.084,641.0,7.6,0
53500.0,20600.0,0.156,612.0,7.0,0
63100.0,35300.0,0.243,686.0,3.9,1
49000.0,20200.0,0.094,846.0,4.2,0
49100.0,13500.0,0.3,,4.1,0
59000.0,29300.0,0.131,654.0,7.0,1
59000.0,10700.0,0.194,714.0,5.1,0
41100.0,20000.0,0.173,,7.6,0
107400.0,41700.0,0.174,688.0,1.4,0
59100.0,13600.0,0.05,571.0,5.8,1
38200.0,18200.0,0.104,643.0,4.7,0
91200.0,14300.0,0.117,646.0,6.4,0
47700.0,5600.0,0.32,715.0,9.7,0
74100.0,17500.0,0.122,646.0,3.3,0
61600.0,21700.0,0.393,668.0,6.0,1
67700.0,28100.0,0.082,620.0,3.4,0
65800.0,16900.0,0.24,650.0,8.1,1
50700.0,19700.0,0.142,802.0,5.1,0
62900.0,37100.0,0.269,680.0,3.4,1
126300.0,75700.0,0.228,704.0,1.3,0
28300.0,13000.0,0.151,635.0,5.3,0
63400.0,15900.0,0.051,614.0,4.6,0
72200.0,24400.0,0.127,737.0,2.9,0
42900.0,21600.0,0.087,680.0,6.6,0
38400.0,20900.0,0.134,714.0,7.3,0
132000.0,76000.0,0.346,697.0,1.6,0
54400.0,16000.0,0.343,688.0,2.7,0
128400.0,34500.0,0.251,545.0,7.6,1
74800.0,20000.0,0.418,731.0,9.8,0
63700.0,31400.0,0.15,778.0,3.4,0
73200.0,42400.0,0.248,685.0,5.7,0
77400.0,29500.0,0.144,672.0,6.2,0
93700.0,30100.0,0.203,693.0,8.0,0
72200.0,31300.0,0.2,667.0,3.0,0
65200.0,20300.0,0.204,581.0,18.9,1
65900.0,25400.0,0.261,662.0,10.8,0
99500.0,19300.0,0.218,680.0,11.5,0
82500.0,12300.0,0.216,740.0,10.8,0
43700.0,13200.0,0.138,627.0,2.6,0
49600.0,11600.0,0.104,664.0,0.8,0
69600.0,12200.0,0.149,682.0,1.6,0
49900.0,29100.0,0.184,707.0,5.3,0
54300.0,24300.0,0.265,788.0,7.2,0
44400.0,13100.0,0.272,717.0,7.9,0
56600.0,33700.0,0.137,718.0,3.6,0
71900.0,11000.0,0.291,616.0,0.7,1
87800.0,24100.0,0.374,770.0,4.9,0
62200.0,33700.0,0.092,587.0,2.5,0
128200.0,74900.0,0.129,756.0,13.7,0
60400.0,30000.0,0.242,730.0,4.3,0
189600.0,36600.0,0.195,687.0,1.2,0
88000.0,33700.0,0.037,624.0,3.6,0
73800.0,10000.0,0.108,711.0,11.3,0
52100.0,6900.0,0.154,656.0,11.8,0
23100.0,12300.0,0.274,756.0,9.5,0
58700.0,5900.0,0.157,521.0,1.9,0
66000.0,9800.0,0.184,687.0,6.1,0
121500.0,18600.0,0.123,538.0,3.6,0
38300.0,17500.0,0.237,686.0,2.0,0
120800.0,50000.0,0.019,665.0,3.0,0
56800.0,11800.0,0.295,728.0,0.3,0
79900.0,24400.0,0.249,,0.8,1
25500.0,14700.0,0.147,627.0,12.0,1
65100.0,13400.0,0.181,563.0,4.0,1
55000.0,7400.0,0.17,657.0,0.5,0
78700.0,33300.0,0.244,691.0,10.2,0
64000.0,9900.0,0.279,668.0,0.7,1
41600.0,15700.0,0.305,628.0,7.2,0
86400.0,19700.0,0.177,669.0,5.7,0
79100.0,9200.0,0.399,712.0,5.5,0
76400.0,32800.0,0.13,698.0,10.1,0
88300.0,42000.0,0.147,573.0,25.0,0
91100.0,23400.0,0.101,654.0,19.9,0
61500.0,11000.0,0.182,632.0,12.1,0
38500.0,22600.0,0.265,528.0,7.1,1
38200.0,8500.0,0.024,714.0,4.5,0
99400.0,22200.0,0.11,699.0,9.4,0
79500.0,22500.0,0.292,624.0,1.3,1
64300.0,14100.0,0.132,710.0,7.4,0
53300.0,11900.0,0.177,694.0,1.9,0
62700.0,35300.0,0.215,,2.4,0
62500.0,8800.0,0.122,698.0,10.5,0
55100.0,28500.0,0.145,669.0,4.3,1
48500.0,17800.0,0.266,,1.1,1
132200.0,15600.0,0.16,738.0,6.3,0
67200.0,11800.0,0.152,595.0,2.8,1
50200.0,21500.0,0.144,680.0,5.7,0
39300.0,14900.0,0.378,695.0,3.2,1
48100.0,10600.0,0.25,658.0,15.5,0
79800.0,19600.0,0.03,704.0,3.7,0
80800.0,45500.0,0.093,629.0,8.7,1
57400.0,26900.0,0.294,659.0,1.4,1
63100.0,27200.0,0.328,791.0,1.3,0
55700.0,31300.0,0.057,707.0,6.1,0
42100.0,9100.0,0.123,672.0,16.3,0
97800.0,25900.0,0.315,672.0,7.5,0
70600.0,36600.0,0.165,732.0,3.9,0
147500.0,47200.0,0.273,,2.0,0
47600.0,15400.0,0.309,663.0,1.3,0
59100.0,29800.0,0.117,747.0,1.8,0
84500.0,50700.0,0.264,680.0,2.4,0
56900.0,30900.0,0.206,679.0,3.4,0
38100.0,18500.0,0.432,723.0,4.1,0
44500.0,14400.0,0.037,641.0,5.6,0
64200.0,29100.0,0.155,595.0,3.6,0
69900.0,14900.0,0.353,680.0,2.8,1
60000.0,13600.0,0.108,730.0,11.0,0
88100.0,17800.0,0.066,665.0,3.7,0
87800.0,38700.0,0.169,730.0,1.7,0
69400.0,39800.0,0.054,748.0,2.8,0
62600.0,29900.0,0.198,662.0,7.7,0
56700.0,13200.0,0.066,682.0,2.9,0
75200.0,32400.0,0.066,674.0,6.3,0
85500.0,23500.0,0.161,718.0,18.1,0
63300.0,32400.0,0.268,709.0,9.1,0
72600.0,24900.0,0.278,692.0,9.2,0
55300.0,12400.0,0.334,757.0,2.0,0
37800.0,9300.0,0.186,703.0,5.9,0
43700.0,6200.0,0.141,697.0,11.9,0
81100.0,22800.0,0.279,641.0,2.8,0
72500.0,19600.0,0.228,686.0,5.4,0
108200.0,35600.0,0.333,756.0,5.0,1
63200.0,27100.0,0.1,721.0,7.0,0
83900.0,47300.0,0.022,688.0,5.2,0
98500.0,50100.0,0.236,677.0,5.0,0
87800.0,34000.0,0.264,631.0,5.7,0
50100.0,14100.0,0.092,642.0,7.2,0
58100.0,10800.0,0.134,739.0,1.9,0
64900.0,25700.0,0.173,684.0,9.0,0
43900.0,5800.0,0.159,687.0,8.9,0
73200.0,9300.0,0.373,752.0,4.5,0
88700.0,37400.0,0.162,660.0,5.9,0
52400.0,9500.0,0.269,656.0,9.3,0
123700.0,64900.0,0.232,761.0,11.2,0
56000.0,24400.0,0.153,717.0,2.8,0
57700.0,20900.0,0.152,595.0,5.6,0
57000.0,32400.0,0.182,682.0,1.6,0
48400.0,8000.0,0.294,,9.8,0
71800.0,18300.0,0.333,655.0,8.4,1
62400.0,22100.0,0.12,670.0,3.7,0
110900.0,64600.0,0.072,,5.5,1
76700.0,10700.0,0.175,643.0,1.8,0
74800.0,30000.0,0.285,783.0,7.3,0
57400.0,32100.0,0.178,671.0,4.7,0
37800.0,6500.0,0.312,680.0,4.0,1
60100.0,27200.0,0.131,735.0,11.5,0
46000.0,20500.0,0.072,608.0,11.1,0
86500.0,24200.0,0.061,670.0,4.6,0
61300.0,22500.0,0.176,754.0,3.0,0
111100.0,63100.0,0.189,683.0,4.5,0
80200.0,26800.0,0.144,701.0,9.0,0
83100.0,27300.0,0.23,671.0,4.2,0
67200.0,25700.0,0.227,702.0,1.2,0
66700.0,7700.0,0.241,721.0,4.4,1
77900.0,39300.0,0.191,674.0,5.0,0
85600.0,10800.0,0.017,689.0,8.4,0
48300.0,28500.0,0.322,697.0,7.1,0
73700.0,43100.0,0.164,579.0,9.0,0
155200.0,79000.0,0.306,733.0,4.5,0
60100.0,32900.0,0.053,,3.9,0
56700.0,23100.0,0.062,728.0,6.7,0
48700.0,12300.0,0.29,696.0,5.8,1
37300.0,15000.0,0.256,663.0,7.6,0
94000.0,41300.0,0.065,703.0,4.9,0
63300.0,10800.0,0.221,791.0,3.9,0
68900.0,33600.0,0.279,765.0,5.1,0
118300.0,29800.0,0.271,645.0,4.1,0
149200.0,53200.0,0.217,767.0,7.9,0
45400.0,10600.0,0.239,646.0,3.1,0
89700.0,21600.0,0.22,648.0,1.5,1
77100.0,41500.0,0.14,680.0,13.4,0
71300.0,34600.0,0.103,718.0,2.2,0
73300.0,9600.0,0.167,672.0,0.8,0
61500.0,29900.0,0.056,738.0,0.6,0
108200.0,60900.0,0.226,701.0,0.7,0
76900.0,34800.0,0.13,770.0,3.5,0
70000.0,31200.0,0.187,,6.6,0
96000.0,22300.0,0.315,690.0,11.7,0
84900.0,38200.0,0.258,720.0,7.9,0
72900.0,21100.0,0.226,768.0,5.1,1
69600.0,39100.0,0.125,570.0,2.1,1
114700.0,51900.0,0.065,671.0,2.9,0
74200.0,19400.0,0.237,,3.9,0
60100.0,32600.0,0.155,708.0,6.9,0
46000.0,22400.0,0.209,654.0,6.4,1
55000.0,11000.0,0.258,702.0,8.3,0
43000.0,8900.0,0.218,740.0,7.6,1
64400.0,6900.0,0.326,732.0,3.2,0
67900.0,32900.0,0.248,673.0,3.5,0
30300.0,4300.0,0.078,718.0,9.2,0
62500.0,14900.0,0.152,850.0,2.1,0
77900.0,36500.0,0.298,658.0,2.9,1
65800.0,16600.0,0.088,716.0,11.7,0
44400.0,10800.0,0.211,658.0,3.4,0
96800.0,12900.0,0.159,731.0,4.3,0
48600.0,6100.0,0.052,641.0,10.3,0
40400.0,15600.0,0.074,718.0,2.3,0
42500.0,7200.0,0.323,604.0,1.4,1
61700.0,35900.0,0.216,696.0,14.5,0
87500.0,9900.0,0.123,822.0,3.4,0
93300.0,24100.0,0.136,623.0,5.9,0
66800.0,12800.0,0.093,653.0,2.7,0
40900.0,22500.0,0.146,735.0,8.3,0
49300.0,23400.0,0.209,625.0,6.4,0
45300.0,7100.0,0.197,558.0,1.3,1
58300.0,7500.0,0.187,595.0,6.8,0
33300.0,4700.0,0.275,696.0,5.0,1
64500.0,30300.0,0.141,745.0,1.1,0
77700.0,36800.0,0.201,690.0,3.3,0
58900.0,24500.0,0.289,689.0,7.1,1
72900.0,25100.0,0.228,744.0,3.3,1
44700.0,14800.0,0.085,,3.7,0
37300.0,14800.0,0.231,759.0,6.2,1
49600.0,7700.0,0.326,767.0,8.9,0
93000.0,46200.0,0.38,,12.1,0
88900.0,43500.0,0.06,755.0,1.6,0
52900.0,23300.0,0.225,724.0,4.5,0
94500.0,20600.0,0.176,679.0,1.3,0
55400.0,11500.0,0.155,684.0,2.1,0
105300.0,62100.0,0.147,744.0,4.1,0
73400.0,42200.0,0.284,618.0,5.1,0
52900.0,25100.0,0.183,598.0,4.4,1
81900.0,40300.0,0.109,749.0,17.3,0
47300.0,15600.0,0.192,792.0,5.9,0
44700.0,24100.0,0.244,701.0,12.0,0
37300.0,16600.0,0.043,742.0,5.0,0
67900.0,21700.0,0.17,596.0,9.9,0
60900.0,26800.0,0.292,613.0,2.3,0
60300.0,8400.0,0.251,655.0,7.0,0
53700.0,16000.0,0.165,665.0,1.8,0
102600.0,53500.0,0.385,694.0,4.2,1
53500.0,18200.0,0.245,659.0,3.9,1
48100.0,18200.0,0.028,681.0,2.8,0
95900.0,36500.0,0.31,674.0,7.3,0
102000.0,58300.0,0.182,718.0,18.4,0
69800.0,14000.0,0.246,744.0,5.7,0
33700.0,14900.0,0.146,733.0,1.2,0
50300.0,16300.0,0.118,761.0,2.7,0
76800.0,16700.0,0.208,674.0,4.0,0
62400.0,7800.0,0.208,660.0,5.0,1
106800.0,43300.0,0.257,581.0,3.3,1
38400.0,7400.0,0.201,592.0,2.1,0
78600.0,30800.0,0.146,729.0,5.9,0
49800.0,15700.0,0.285,711.0,4.7,1
98500.0,29800.0,0.183,686.0,14.0,0
60400.0,32900.0,0.24,667.0,3.3,0
88900.0,12900.0,0.182,616.0,6.2,0
49400.0,18800.0,0.374,563.0,2.4,1
37900.0,11600.0,0.139,652.0,3.9,0
42000.0,7400.0,0.176,670.0,13.1,1
50100.0,14900.0,0.306,542.0,5.4,0
43300.0,23100.0,0.182,756.0,8.1,0
94400.0,18800.0,0.445,646.0,2.6,1
99100.0,43600.0,0.165,707.0,8.0,0
68200.0,16000.0,0.297,755.0,3.6,0
43200.0,15500.0,0.238,766.0,4.1,0
59500.0,22300.0,0.333,667.0,12.4,1
48800.0,6600.0,0.101,,5.0,0
103100.0,52000.0,0.435,734.0,13.7,0
69200.0,20000.0,0.287,687.0,12.7,1
73600.0,15100.0,0.19,,5.3,0
53900.0,11000.0,0.418,635.0,3.1,0
30700.0,18200.0,0.233,698.0,2.6,0
47300.0,27000.0,0.4,647.0,9.7,0
41900.0,14000.0,0.17,671.0,11.5,0
70600.0,16600.0,0.284,689.0,1.8,1
64100.0,29100.0,0.233,735.0,7.4,0
46800.0,5900.0,0.142,670.0,4.3,0
54100.0,28600.0,0.125,669.0,2.5,0
107300.0,11000.0,0.31,660.0,11.2,0
44300.0,5500.0,0.229,835.0,12.8,0
45000.0,12000.0,0.245,680.0,1.8,1
57200.0,18800.0,0.131,709.0,6.1,0
48500.0,5000.0,0.104,600.0,1.3,0
53400.0,13000.0,0.217,686.0,12.2,0
74700.0,44200.0,0.268,617.0,19.5,1
113700.0,55400.0,0.255,652.0,2.3,0
33300.0,4300.0,0.179,724.0,7.2,0
61600.0,33200.0,0.232,779.0,5.2,0
62900.0,20900.0,0.42,693.0,3.0,0
60200.0,35800.0,0.249,717.0,3.5,1
58100.0,15100.0,0.231,693.0,2.6,0
55000.0,14000.0,0.146,659.0,1.7,0
88100.0,38700.0,0.285,688.0,12.3,0
52700.0,18100.0,0.125,737.0,1.0,0
59300.0,14100.0,0.266,694.0,7.2,0
62000.0,22500.0,0.301,662.0,4.8,1
64400.0,27000.0,0.115,657.0,18.1,0
58400.0,15000.0,0.303,710.0,2.5,0
88000.0,45100.0,0.112,665.0,10.8,0
61800.0,29300.0,0.096,734.0,7.4,0
65900.0,31400.0,0.225,605.0,4.2,1
60900.0,26200.0,0.15,725.0,6.2,0
43600.0,9400.0,0.061,,4.5,0
46400.0,21000.0,0.193,680.0,1.8,0
42900.0,8000.0,0.134,801.0,3.6,0
66300.0,11300.0,0.146,741.0,4.6,0
48300.0,17000.0,0.097,655.0,0.9,0
42800.0,8000.0,0.349,662.0,1.9,1
67400.0,11000.0,0.339,733.0,7.1,0
74500.0,29500.0,0.072,735.0,4.5,0
33500.0,19700.0,0.275,682.0,1.6,1
112000.0,14300.0,0.345,725.0,5.6,0
62700.0,20200.0,0.183,,8.0,0
59800.0,8700.0,0.114,531.0,5.3,0
90100.0,33300.0,0.048,,7.7,0
63500.0,24600.0,0.269,656.0,6.8,0
50200.0,17300.0,0.241,717.0,12.3,0
133700.0,16000.0,0.107,674.0,4.9,0
42600.0,19200.0,0.051,668.0,9.6,0
59900.0,21200.0,0.215,634.0,2.8,0
83400.0,32200.0,0.294,726.0,2.5,0
42600.0,18500.0,0.082,730.0,3.8,0
59800.0,33100.0,0.127,680.0,4.0,0
71000.0,22500.0,0.125,722.0,0.5,0
143700.0,80000.0,0.115,708.0,0.4,0
45400.0,8500.0,0.259,655.0,4.1,1
61000.0,19900.0,0.183,686.0,7.5,0
78100.0,14700.0,0.183,707.0,8.3,0
63800.0,18300.0,0.262,545.0,13.5,0
40700.0,22500.0,0.403,619.0,7.5,1
71500.0,42000.0,0.141,674.0,5.5,0
64400.0,21700.0,0.347,729.0,13.1,0
72500.0,17300.0,0.281,761.0,1.7,0
92100.0,24100.0,0.179,778.0,10.6,0
88400.0,48700.0,0.174,641.0,6.1,1
71500.0,22800.0,0.176,687.0,5.5,0
69100.0,13800.0,0.099,655.0,1.5,0
42200.0,21800.0,0.099,638.0,5.8,1
59200.0,21000.0,0.389,664.0,2.8,1
67000.0,21000.0,0.285,690.0,4.0,0
53900.0,29700.0,0.129,728.0,4.1,0
64200.0,30400.0,0.215,601.0,11.7,1
46400.0,5000.0,0.152,676.0,3.7,0
106100.0,61900.0,0.28,628.0,4.0,1
131700.0,43100.0,0.421,761.0,4.1,0
54100.0,10300.0,0.158,778.0,8.1,1
71300.0,39600.0,0.072,657.0,5.0,0
57100.0,17700.0,0.161,644.0,13.8,0
96500.0,42700.0,0.154,717.0,1.3,0
72200.0,34300.0,0.056,736.0,8.9,0
63700.0,12600.0,0.136,628.0,3.4,0
57300.0,33900.0,0.146,659.0,8.1,0
64800.0,24700.0,0.029,698.0,3.3,1
43700.0,5600.0,0.378,624.0,0.8,1
78500.0,28900.0,0.325,766.0,0.9,0
48300.0,5300.0,0.448,685.0,10.5,0
74800.0,44100.0,0.228,686.0,3.1,0
64900.0,28100.0,0.09,618.0,1.1,0
91000.0,26400.0,0.393,680.0,2.9,1
61600.0,30800.0,0.31,608.0,10.7,0
88700.0,44100.0,0.329,642.0,7.5,0
44900.0,20200.0,0.323,649.0,3.8,1
76700.0,16700.0,0.263,675.0,4.4,0
57300.0,8400.0,0.032,603.0,5.0,0
66400.0,35100.0,0.215,639.0,1.7,0
63600.0,34600.0,0.227,715.0,4.0,0
86000.0,23500.0,0.167,680.0,3.7,0
30600.0,9000.0,0.225,689.0,11.0,0
69400.0,20900.0,0.265,736.0,3.4,0
36700.0,8700.0,0.184,707.0,6.7,0
94600.0,53800.0,0.343,738.0,3.1,0
31100.0,11400.0,0.346,,9.2,1
43600.0,19800.0,0.145,633.0,4.0,1
34500.0,13900.0,0.181,774.0,4.3,0
110000.0,15900.0,0.169,588.0,3.0,0
39500.0,5400.0,0.159,606.0,3.5,0
64500.0,11200.0,0.186,618.0,5.8,0
51400.0,17900.0,0.371,813.0,3.6,0
33000.0,13700.0,0.196,687.0,8.3,0
55100.0,32900.0,0.092,742.0,4.0,0
78200.0,43000.0,0.086,596.0,4.6,1
58100.0,27300.0,0.183,621.0,1.9,0
86200.0,25100.0,0.3,700.0,8.3,0
54600.0,14900.0,0.061,656.0,5.8,0
62100.0,27900.0,0.112,689.0,6.7,0
54200.0,14800.0,0.281,716.0,14.3,0
69900.0,33700.0,0.277,,5.7,1
120500.0,55900.0,0.204,687.0,3.5,0
70400.0,11300.0,0.135,694.0,3.0,1
66400.0,33300.0,0.189,671.0,10.2,0
49900.0,7300.0,0.115,700.0,6.7,0
47600.0,12300.0,0.155,736.0,6.0,0
103500.0,60800.0,0.369,,7.0,0
42000.0,17900.0,0.197,698.0,2.4,0
45000.0,23800.0,0.096,732.0,2.6,0
59900.0,33700.0,0.213,672.0,4.2,1
53400.0,12400.0,0.156,677.0,10.6,0
123000.0,61200.0,0.105,785.0,3.6,0
27100.0,7800.0,0.141,745.0,2.2,0
70400.0,9300.0,0.097,809.0,2.4,0
79600.0,12200.0,0.242,786.0,4.8,0
41900.0,6800.0,0.036,664.0,1.7,0
49500.0,20600.0,0.164,644.0,5.9,0
72100.0,30300.0,0.306,667.0,0.6,0
109700.0,57500.0,0.162,731.0,17.1,0
44900.0,11100.0,0.133,500.0,1.3,0
35700.0,17200.0,0.226,685.0,2.5,0
87100.0,20300.0,0.153,750.0,1.9,0
105700.0,27100.0,0.183,686.0,3.3,0
55100.0,23600.0,0.146,701.0,5.3,0
28600.0,8500.0,0.136,670.0,6.5,0
103100.0,61800.0,0.197,590.0,2.2,0
57800.0,14900.0,0.185,735.0,5.6,0
91900.0,20100.0,0.216,667.0,6.8,0
61100.0,33000.0,0.147,709.0,6.1,0
54400.0,29200.0,0.31,684.0,8.3,0
52900.0,9600.0,0.315,791.0,4.1,0
103800.0,27900.0,0.12,709.0,8.9,0
102400.0,36400.0,0.188,707.0,0.6,0
29300.0,3900.0,0.326,678.0,15.5,1
44700.0,12800.0,0.183,638.0,9.7,0
115500.0,56000.0,0.239,706.0,6.2,1
54500.0,26400.0,0.106,,4.1,0
38500.0,6700.0,0.21,684.0,10.1,0
62100.0,15600.0,0.235,564.0,2.2,1
59700.0,14000.0,0.307,640.0,0.9,0
59900.0,26500.0,0.353,790.0,3.4,0
52400.0,8700.0,0.115,652.0,10.7,0
55600.0,33000.0,0.077,680.0,4.6,0
52900.0,8400.0,0.101,578.0,0.6,0
69700.0,25400.0,0.3,651.0,21.1,1
46700.0,21100.0,0.299,636.0,13.2,1
56000.0,32200.0,0.335,727.0,9.0,0
59000.0,24000.0,0.227,718.0,1.7,0
97900.0,51700.0,0.101,714.0,12.4,0
70700.0,25800.0,0.287,739.0,11.5,0
59700.0,12600.0,0.27,656.0,6.1,0
74800.0,23200.0,0.344,777.0,2.5,0
71500.0,28800.0,0.183,670.0,6.3,1
90700.0,33100.0,0.393,734.0,1.7,0
74000.0,36400.0,0.247,680.0,7.1,0
116200.0,43000.0,0.333,655.0,0.7,0
99300.0,29000.0,0.154,704.0,10.8,0
61100.0,21800.0,0.315,677.0,7.5,0
53600.0,19300.0,0.083,690.0,10.6,0
84400.0,8900.0,0.139,700.0,4.8,0
74300.0,19600.0,0.17,679.0,7.2,0
60000.0,23200.0,0.201,684.0,1.7,0
37000.0,16900.0,0.331,722.0,1.7,1
32600.0,10200.0,0.201,610.0,1.6,0
70000.0,33100.0,0.146,642.0,2.8,0
81200.0,28600.0,0.248,656.0,3.9,1
82100.0,23400.0,0.088,,5.5,0
39500.0,8700.0,0.294,702.0,9.0,0
89100.0,44400.0,0.277,658.0,2.9,1
51400.0,28800.0,0.225,636.0,5.5,0
71000.0,33000.0,0.106,608.0,4.6,0
71700.0,15100.0,0.04,634.0,6.3,0
46800.0,21200.0,0.232,707.0,19.7,0
50400.0,17800.0,0.235,613.0,8.8,0
30000.0,16900.0,0.178,733.0,7.4,0
45000.0,4600.0,0.11,718.0,3.0,0
33000.0,16100.0,0.197,699.0,2.2,0
72300.0,24100.0,0.027,,1.4,0
63300.0,33400.0,0.257,641.0,2.4,0
85400.0,34400.0,0.166,740.0,8.2,0
70200.0,7300.0,0.107,662.0,9.6,0
49600.0,22100.0,0.202,641.0,3.2,1
70000.0,25700.0,0.169,643.0,8.1,0
54100.0,11900.0,0.297,704.0,12.1,0
76700.0,12300.0,0.375,582.0,4.3,1
69200.0,20700.0,0.061,680.0,14.7,0
43900.0,16700.0,0.136,695.0,2.2,0
62000.0,21000.0,0.114,626.0,2.2,0
63200.0,6900.0,0.3,716.0,12.7,0
55700.0,9700.0,0.216,533.0,3.0,1
84800.0,37300.0,0.118,615.0,4.2,0
112900.0,42100.0,0.124,699.0,2.7,0
54500.0,25700.0,0.093,765.0,2.4,0
54800.0,16800.0,0.29,617.0,2.6,1
28200.0,6400.0,0.151,604.0,4.4,1
59300.0,29600.0,0.173,679.0,1.5,0
53200.0,11100.0,0.35,,3.9,1
